alpha,beta,mach,CDq [1/rad]
-0.03490658503988659,-0.03490658503988659,0.01,8.719115715335144
-0.03490658503988659,-0.017453292519943295,0.01,6.772859669727441
-0.03490658503988659,0.0,0.01,-6.841669413960928
-0.03490658503988659,0.017453292519943295,0.01,6.772859669727441
-0.03490658503988659,0.03490658503988659,0.01,8.719112227511458
-0.017453292519943295,-0.03490658503988659,0.01,7.108040004115904
-0.017453292519943295,-0.017453292519943295,0.01,4.402040313110682
-0.017453292519943295,0.0,0.01,-3.5047346677940316
-0.017453292519943295,0.017453292519943295,0.01,4.402040313110682
-0.017453292519943295,0.03490658503988659,0.01,7.108043494065573
0.0,-0.03490658503988659,0.01,6.800788143523618
0.0,-0.017453292519943295,0.01,3.337236942252847
0.0,0.0,0.01,0.0
0.0,0.017453292519943295,0.01,3.337236942252847
0.0,0.03490658503988659,0.01,6.800788143523618
0.017453292519943295,-0.03490658503988659,0.01,7.8543404128356915
0.017453292519943295,-0.017453292519943295,0.01,5.110555935366175
0.017453292519943295,0.0,0.01,3.6818765931324595
0.017453292519943295,0.017453292519943295,0.01,5.110555935366175
0.017453292519943295,0.03490658503988659,0.01,7.8543404128356915
0.03490658503988659,-0.03490658503988659,0.01,10.21148571461696
0.03490658503988659,-0.017453292519943295,0.01,8.189675093516346
0.03490658503988659,0.0,0.01,7.489962464706585
0.03490658503988659,0.017453292519943295,0.01,8.189675093516346
0.03490658503988659,0.03490658503988659,0.01,10.21148571461696
-0.03490658503988659,-0.03490658503988659,0.1,8.714105767607744
-0.03490658503988659,-0.017453292519943295,0.1,6.771562995265828
-0.03490658503988659,0.0,0.1,-6.846764740479493
-0.03490658503988659,0.017453292519943295,0.1,6.771562995265828
-0.03490658503988659,0.03490658503988659,0.1,8.714105767607744
-0.017453292519943295,-0.03490658503988659,0.1,7.106710937678928
-0.017453292519943295,-0.017453292519943295,0.1,4.401019429734767
-0.017453292519943295,0.0,0.1,-3.5072408333584253
-0.017453292519943295,0.017453292519943295,0.1,4.401019429734767
-0.017453292519943295,0.03490658503988659,0.1,7.106710937678928
0.0,-0.03490658503988659,0.1,6.80263083694951
0.0,-0.017453292519943295,0.1,3.338746575409672
0.0,0.0,0.1,-0.0
0.0,0.017453292519943295,0.1,3.338748320650316
0.0,0.03490658503988659,0.1,6.80263083694951
0.017453292519943295,-0.03490658503988659,0.1,7.853318321637006
0.017453292519943295,-0.017453292519943295,0.1,5.109657200228719
0.017453292519943295,0.0,0.1,3.683417640620872
0.017453292519943295,0.017453292519943295,0.1,5.109657200228719
0.017453292519943295,0.03490658503988659,0.1,7.853318321637006
0.03490658503988659,-0.03490658503988659,0.1,10.20708962385851
0.03490658503988659,-0.017453292519943295,0.1,8.188620933083469
0.03490658503988659,0.0,0.1,7.491867977226543
0.03490658503988659,0.017453292519943295,0.1,8.188622678324112
0.03490658503988659,0.03490658503988659,0.1,10.20708962385851
-0.03490658503988659,-0.03490658503988659,0.2,8.703831099449069
-0.03490658503988659,-0.017453292519943295,0.2,6.770525906630456
-0.03490658503988659,0.0,0.2,-6.860448833136544
-0.03490658503988659,0.017453292519943295,0.2,6.770525906630456
-0.03490658503988659,0.03490658503988659,0.2,8.703834589398738
-0.017453292519943295,-0.03490658503988659,0.2,7.105645932543619
-0.017453292519943295,-0.017453292519943295,0.2,4.399879879564189
-0.017453292519943295,0.0,0.2,-3.5139879336870794
-0.017453292519943295,0.017453292519943295,0.2,4.399879879564189
-0.017453292519943295,0.03490658503988659,0.2,7.105645932543619
0.0,-0.03490658503988659,0.2,6.807202671017539
0.0,-0.017453292519943295,0.2,3.342353987820258
0.0,0.0,0.2,0.0
0.0,0.017453292519943295,0.2,3.342353987820258
0.0,0.03490658503988659,0.2,6.807202671017539
0.017453292519943295,-0.03490658503988659,0.2,7.852593431112301
0.017453292519943295,-0.017453292519943295,0.2,5.108653758095281
0.017453292519943295,0.0,0.2,3.687059957844333
0.017453292519943295,0.017453292519943295,0.2,5.108653758095281
0.017453292519943295,0.03490658503988659,0.2,7.852593431112301
0.03490658503988659,-0.03490658503988659,0.2,10.19749508131884
0.03490658503988659,-0.017453292519943295,0.2,8.187859508480685
0.03490658503988659,0.0,0.2,7.496506120338305
0.03490658503988659,0.017453292519943295,0.2,8.187861253721328
0.03490658503988659,0.03490658503988659,0.2,10.19749857126851
-0.03490658503988659,-0.03490658503988659,0.5,8.612467935449729
-0.03490658503988659,-0.017453292519943295,0.5,6.768179453436896
-0.03490658503988659,0.0,0.5,-7.000270176725444
-0.03490658503988659,0.017453292519943295,0.5,6.768179453436896
-0.03490658503988659,0.03490658503988659,0.5,8.612467935449729
-0.017453292519943295,-0.03490658503988659,0.5,7.103209908689998
-0.017453292519943295,-0.017453292519943295,0.5,4.3935119969728245
-0.017453292519943295,0.0,0.5,-3.582349009701919
-0.017453292519943295,0.017453292519943295,0.5,4.393513742213469
-0.017453292519943295,0.03490658503988659,0.5,7.103209908689998
0.0,-0.03490658503988659,0.5,6.881283832667936
0.0,-0.017453292519943295,0.5,3.3908280466998133
0.0,0.0,0.5,0.0
0.0,0.017453292519943295,0.5,3.3908280466998133
0.0,0.03490658503988659,0.5,6.881283832667936
0.017453292519943295,-0.03490658503988659,0.5,7.8511777510904945
0.017453292519943295,-0.017453292519943295,0.5,5.102695944590171
0.017453292519943295,0.0,0.5,3.7356352406812237
0.017453292519943295,0.017453292519943295,0.5,5.102697689830816
0.017453292519943295,0.03490658503988659,0.5,7.851179495267985
0.03490658503988659,-0.03490658503988659,0.5,10.108175782000203
0.03490658503988659,-0.017453292519943295,0.5,8.186331324371126
0.03490658503988659,0.0,0.5,7.570793189019248
0.03490658503988659,0.017453292519943295,0.5,8.186327834952992
0.03490658503988659,0.03490658503988659,0.5,10.108175782000203
-0.03490658503988659,-0.03490658503988659,0.75,8.20946340673608
-0.03490658503988659,-0.017453292519943295,0.75,6.515023480933935
-0.03490658503988659,0.0,0.75,-6.979885380701512
-0.03490658503988659,0.017453292519943295,0.75,6.515023480933935
-0.03490658503988659,0.03490658503988659,0.75,8.20946340673608
-0.017453292519943295,-0.03490658503988659,0.75,6.849998317796045
-0.017453292519943295,-0.017453292519943295,0.75,4.226585474290324
-0.017453292519943295,0.0,0.75,-3.5548614695631975
-0.017453292519943295,0.017453292519943295,0.75,4.226585474290324
-0.017453292519943295,0.03490658503988659,0.75,6.849998317796045
0.0,-0.03490658503988659,0.75,6.716551228332792
0.0,-0.017453292519943295,0.75,3.326917334326481
0.0,0.0,0.75,0.0
0.0,0.017453292519943295,0.75,3.326917334326481
0.0,0.03490658503988659,0.75,6.716551228332792
0.017453292519943295,-0.03490658503988659,0.75,7.598819062989291
0.017453292519943295,-0.017453292519943295,0.75,4.936111436975356
0.017453292519943295,0.0,0.75,3.6718100450994346
0.017453292519943295,0.017453292519943295,0.75,4.93610969200052
0.017453292519943295,0.03490658503988659,0.75,7.598819062989291
0.03490658503988659,-0.03490658503988659,0.75,9.706876799069597
0.03490658503988659,-0.017453292519943295,0.75,7.933855788404297
0.03490658503988659,0.0,0.75,7.406231592217946
0.03490658503988659,0.017453292519943295,0.75,7.933855788404297
0.03490658503988659,0.03490658503988659,0.75,9.706876799069597
-0.03490658503988659,-0.03490658503988659,1,8.425919124917964
-0.03490658503988659,-0.017453292519943295,1,6.65263779566786
-0.03490658503988659,0.0,1,-7.261667407027176
-0.03490658503988659,0.017453292519943295,1,6.65263779566786
-0.03490658503988659,0.03490658503988659,1,8.425919124917964
-0.017453292519943295,-0.03490658503988659,1,7.022811722016113
-0.017453292519943295,-0.017453292519943295,1,4.32543832988583
-0.017453292519943295,0.0,1,-3.6853513672541225
-0.017453292519943295,0.017453292519943295,1,4.325440075126474
-0.017453292519943295,0.03490658503988659,1,7.022809977838622
0.0,-0.03490658503988659,1,6.847644207796396
0.0,-0.017453292519943295,1,3.3987619106662024
0.0,0.0,1,0.0
0.0,0.017453292519943295,1,3.3987619106662024
0.0,0.03490658503988659,1,6.8476476977460665
0.017453292519943295,-0.03490658503988659,1,7.857351812552118
0.017453292519943295,-0.017453292519943295,1,5.113027486795015
0.017453292519943295,0.0,1,3.7808195209473507
0.017453292519943295,0.017453292519943295,1,5.113029232035659
0.017453292519943295,0.03490658503988659,1,7.857355302501789
0.03490658503988659,-0.03490658503988659,1,10.094752075830296
0.03490658503988659,-0.017453292519943295,1,8.227574456958845
0.03490658503988659,0.0,1,7.611643049909526
0.03490658503988659,0.017453292519943295,1,8.227576202199488
0.03490658503988659,0.03490658503988659,1,10.094752075830296
